sal_code,sal_name,irsad_score,irsad_decile,ier_score,population
21443,Lake Tyers,911.6628661,2.0,963.8170482,4.0
21444,Lake Tyers Beach,949.7100972,3.0,986.1967976,802.0
21447,Lake Wendouree,1076.640008,10.0,1012.958171,2878.0
21448,Lake Wongan,1027.183642,8.0,1037.811314,3.0
21449,Lakes Entrance,886.8368221,1.0,923.5554395,5145.0
21450,Lal Lal,961.4331715,4.0,1031.291459,621.0
21451,Lalbert,1005.724147,7.0,1015.869252,138.0
21452,Lalor,918.4426271,2.0,961.5337458,23219.0
21453,Lamplough,935.6670259,3.0,996.0687689,49.0
21454,Lancaster,981.992046,5.0,1058.222198,398.0
21455,Lance Creek,1020.586594,7.0,1086.507683,143.0
21456,Lancefield,1003.540013,6.0,1061.255199,2743.0
21457,Landsborough (Vic.),903.0207566,2.0,978.8941621,200.0
21458,Landsborough West,981.9176815,5.0,1076.006953,49.0
21459,Lang Lang,962.5449779,4.0,1054.758526,2556.0
21460,Lang Lang East,1018.214941,7.0,1076.03641,94.0
21461,Langdons Hill,992.1116024,6.0,1026.261342,23.0
21462,Langi Kal Kal,992.5751419,6.0,1073.62056,336.0
21463,Langi Logan,1069.954834,9.0,1061.779695,23.0
21464,Langkoop,954.3507958,4.0,1037.606535,100.0
21465,Langley,1024.321446,8.0,1067.963087,52.0
21466,Langsborough,882.3707367,1.0,969.220377,100.0
21467,Langwarrin,1001.225556,6.0,1049.998698,23588.0
21468,Langwarrin South,1075.337294,10.0,1163.921681,1346.0
21469,Lara,991.9308666,6.0,1039.948886,19014.0
21470,Lardner,1062.387432,9.0,1076.816593,110.0
21471,Larpent,992.0203624,6.0,1043.389532,200.0
21472,Lascelles,961.6139989,4.0,962.1711936,82.0
21473,Launching Place,986.1516461,5.0,1059.14326,2495.0
21474,Lauriston,1069.249644,9.0,1102.00823,247.0
21475,Lavers Hill,954.2032666,4.0,979.5798913,87.0
21476,Laverton (Vic.),920.9327631,2.0,898.941374,4760.0
21477,Laverton North,496.9608294,1.0,616.3750521,119.0
21478,Lawler,1015.437277,7.0,1039.47749,16.0
21479,Lawloit,1062.671402,9.0,1089.834193,14.0
21480,Lawrence (Vic.),980.9896098,5.0,1036.86057,8.0
21481,Leaghur,1038.270105,8.0,1065.749245,20.0
21482,Learmonth (Vic.),986.4199765,5.0,1031.757491,396.0
21483,Ledcourt,984.6393558,5.0,1010.812498,43.0
21484,Leichardt,996.0670264,6.0,1078.254094,167.0
21485,Leigh Creek (Vic.),1002.714586,6.0,1040.560742,65.0
21486,Leitchville,912.0138345,2.0,972.8127788,576.0
21487,Lemnos,1005.258217,7.0,1090.325474,251.0
21488,Leneva,1052.444867,9.0,1107.540594,1317.0
21489,Leonards Hill,978.6828019,5.0,1044.30616,47.0
21490,Leongatha,936.3118391,3.0,971.1978831,5869.0
21491,Leongatha North,1043.698188,9.0,1093.813712,141.0
21492,Leongatha South,1019.736103,7.0,1089.526486,616.0
21493,Leopold,982.6745151,5.0,1029.268319,13272.0
21495,Leslie Manor,1020.514068,7.0,1064.901865,66.0
21496,Lethbridge,983.8971427,5.0,1069.706769,1181.0
21497,Lexton,942.7310969,3.0,990.9217655,284.0
21500,Lillico (Vic.),1016.22329,7.0,1060.437097,94.0
21501,Lillicur,877.4219825,1.0,970.9357188,85.0
21502,Lillimur,1018.746084,7.0,1060.184766,112.0
21503,Lilliput,1027.301647,8.0,1077.356837,84.0
21504,Lilydale (Vic.),1006.167317,7.0,1041.664969,17348.0
21505,Lima,1021.713327,7.0,1081.669074,92.0
21506,Lima East,980.0060871,5.0,1031.743291,165.0
21507,Lima South,980.0060871,5.0,1031.743291,142.0
21508,Limestone (Vic.),1036.216478,8.0,1011.732454,121.0
21509,Lindenow,933.5429819,3.0,998.4623682,527.0
21510,Lindenow South,976.7116588,5.0,1069.994768,475.0
21511,Lindsay,1039.399908,8.0,1069.374542,9.0
21512,Lindsay Point,949.5345445,3.0,998.5730213,32.0
21513,Linga,1059.964655,9.0,1084.933146,13.0
21514,Linton,919.2824508,2.0,962.7348094,635.0
21515,Liparoo,942.7537962,3.0,934.9428274,33.0
21516,Lismore (Vic.),890.4443195,2.0,940.93362,472.0
21517,Litchfield,1015.437277,7.0,1039.47749,36.0
21519,Little Hampton,1029.419779,8.0,1054.755422,74.0
21520,Little River (Vic.),995.875531,6.0,1053.198851,1353.0
21521,Llanelly,918.9780837,2.0,951.4877961,62.0
21522,Llowalong,973.6568275,5.0,1042.651602,42.0
21523,Loch,1014.602136,7.0,1058.253848,707.0
21524,Loch Sport,838.8793923,1.0,905.3307289,1021.0
21526,Lockington,896.8201314,2.0,984.2108385,850.0
21527,Locksley (Vic.),1067.264618,9.0,1064.729144,131.0
21528,Lockwood,991.6424589,6.0,1059.301945,806.0
21529,Lockwood South,1008.336389,7.0,1104.055973,1052.0
21530,Loddon Vale,1006.711888,7.0,1005.659969,24.0
21531,Logan,970.6655349,5.0,995.0467804,59.0
21532,Londrigan,1046.98548,9.0,1099.697673,159.0
21533,Long Forest,1014.958184,7.0,1115.830404,343.0
21534,Long Gully,813.4447573,1.0,842.895644,3420.0
21535,Longerenong,931.8330217,3.0,997.7568326,237.0
21536,Longford (Vic.),1017.526626,7.0,1081.712044,1489.0
21537,Longlea,1031.769986,8.0,1090.888424,570.0
21538,Longwarry,924.3663439,2.0,997.6510285,2436.0
21539,Longwarry North,946.4406217,3.0,986.8555376,230.0
21540,Longwood (Vic.),976.0844437,5.0,1008.468836,263.0
21541,Longwood East,976.0844437,5.0,1008.468836,131.0
21542,Lorne (Vic.),1040.686792,8.0,1014.471081,1327.0
21543,Lorquon,1022.301872,8.0,1024.413684,8.0
21544,Lovely Banks,961.130965,4.0,1038.678905,2782.0
21545,Lower Moira,965.814808,4.0,1032.644006,30.0
21546,Lower Norton,1045.351923,9.0,1105.453911,236.0
21547,Lower Plenty,1091.750431,10.0,1086.883338,3962.0
21548,Loy Yang,982.5388407,5.0,1051.385304,7.0
21549,Lubeck,1059.119474,9.0,1051.230994,40.0
21550,Lucas,1016.065456,7.0,1025.376978,2994.0
21551,Lucknow (Vic.),940.1527001,3.0,1002.675217,1439.0
21552,Lucyvale,993.9882555,6.0,1036.85082,25.0
21553,Lurg,1027.403241,8.0,1079.871713,220.0
21554,Lynbrook,992.9054266,6.0,1056.320181,9121.0
21555,Lyndhurst (Vic.),1058.930252,9.0,1101.162378,8926.0
21556,Lyons (Vic.),988.1004861,6.0,1038.475097,31.0
21557,Lyonville,1045.330581,9.0,1035.504111,189.0
21558,Lysterfield,1088.244708,10.0,1137.02437,6681.0
21559,Lysterfield South,1117.526112,10.0,1169.587348,994.0
21560,Macarthur (Vic.),980.5830618,5.0,1004.616027,469.0
21561,Macclesfield (Vic.),1054.093207,9.0,1125.68243,878.0
21562,Macedon,1092.351071,10.0,1105.858956,2073.0
21563,Macks Creek,988.5958731,6.0,1026.591531,35.0
21564,Macleod (Vic.),1073.997461,10.0,1030.782894,9892.0
21565,Macorna,984.725297,5.0,1016.704522,67.0
21566,Macorna North,982.4272404,5.0,996.2740694,31.0
21567,Macs Cove,1003.922316,7.0,1014.470789,121.0
21568,Madalya,965.5508786,4.0,1020.688801,21.0
21569,Maddingley,991.6074409,6.0,1034.246558,5491.0
21570,Mafeking,1066.801575,9.0,1093.426142,20.0
21571,Maffra (Vic.),929.0404477,3.0,977.2581363,5384.0
21572,Maffra West Upper,949.4270331,3.0,989.1120983,73.0
21573,Magpie,1017.419591,7.0,1092.029911,368.0
21574,Maiden Gully,1024.597867,8.0,1091.301761,5407.0
21575,Maidstone,1013.783656,7.0,951.8267359,9389.0
21576,Mailors Flat,987.7487361,6.0,1082.270982,490.0
21577,Main Lead,940.2268284,3.0,1000.508566,42.0
21578,Main Ridge,1102.177031,10.0,1105.736256,453.0
21579,Maindample,1011.881606,7.0,1061.764264,239.0
21580,Maintongoon,999.4376689,6.0,1058.834028,75.0
21581,Major Plains,972.2646343,5.0,1000.592887,36.0
21582,Majorca,897.9701963,2.0,955.1780043,198.0
21583,Maldon (Vic.),968.8175632,4.0,980.368892,1665.0
21584,Mallacoota,954.0592119,4.0,965.635051,1183.0
21585,Malmsbury,1009.072848,7.0,1041.153823,905.0
21586,Malvern (Vic.),1145.405728,10.0,1055.993673,9929.0
21587,Malvern East,1127.94634,10.0,1047.096885,22296.0
21588,Mambourin,1065.386209,9.0,1082.808013,315.0
21589,Manangatang,925.7144336,2.0,973.9011739,274.0
21590,Mandurang,1085.501138,10.0,1102.039434,753.0
21591,Mandurang South,1100.650347,10.0,1120.767313,280.0
21592,Mangalore (Vic.),1012.791149,7.0,1066.962986,183.0
21593,Manifold Heights,1053.497509,9.0,1009.69435,2681.0
21594,Mannerim,1005.188959,7.0,1021.487875,108.0
21595,Mannibadar,1044.170274,9.0,1046.739875,65.0
21596,Manns Beach,882.3707367,1.0,969.220377,29.0
21597,Manor Lakes,1028.264624,8.0,1058.901474,12675.0
21598,Manorina,969.2005917,4.0,1000.369778,7.0
21599,Mansfield (Vic.),982.1583843,5.0,1018.756033,5541.0
21600,Maramingo Creek,1003.707812,7.0,1024.397502,6.0
21601,Marcus Hill,1031.904335,8.0,1035.283201,164.0
21602,Mardan,996.7036955,6.0,1034.786062,248.0
21603,Marengo (Vic.),1019.007016,7.0,1028.58894,272.0
21604,Maribyrnong,1062.624914,9.0,1003.259921,12573.0
21605,Marionvale,957.983124,4.0,1011.113077,116.0
21606,Markwood,1026.044152,8.0,1031.648274,230.0
21607,Marlbed,987.1244231,6.0,996.0226249,6.0
21608,Marlo,991.6716543,6.0,986.4142798,602.0
21609,Marnoo,1029.99873,8.0,1036.614841,99.0
21610,Marnoo East,1029.99873,8.0,1036.614841,6.0
21611,Marnoo West,1029.99873,8.0,1036.614841,11.0
21612,Marong,998.4766218,6.0,1076.115825,2005.0
21613,Maroona,1069.954834,9.0,1061.779695,80.0
21614,Marraweeney,1015.789564,7.0,1046.314514,77.0
21615,Marshall,953.8892273,4.0,961.529803,2299.0
21617,Marungi,946.5070226,3.0,1026.632894,98.0
21618,Maryborough (Vic.),854.3126423,1.0,894.5939358,8160.0
21619,Maryknoll,1049.838401,9.0,1116.310067,646.0
21620,Marysville,960.1735613,4.0,984.3444797,501.0
21621,Maryvale (Vic.),978.4384996,5.0,1045.045082,43.0
21622,Massey,1015.437277,7.0,1039.47749,23.0
21623,Matlock,922.1726082,2.0,946.6105463,7.0
21624,Maude (Vic.),1092.134155,10.0,1154.848688,211.0
21625,McCrae,1016.122998,7.0,1032.086544,3311.0
21626,McIntyre,975.1877925,5.0,996.0877545,47.0
21627,McKenzie Creek,1045.351923,9.0,1105.453911,140.0
21628,McKenzie Hill,1014.129883,7.0,1056.211208,775.0
21629,McKinnon,1111.652677,10.0,1049.143701,6878.0
21630,McLoughlins Beach,921.528042,2.0,984.9275864,121.0
21631,McMahons Creek,893.1276233,2.0,953.1347132,143.0
21632,McMillans,971.4067346,5.0,954.0682654,87.0
21633,Mead,982.4272404,5.0,996.2740694,102.0
21634,Meadow Creek,1018.816272,7.0,1028.544945,112.0
21635,Meadow Heights,845.0414948,1.0,916.8987171,14890.0
21636,Meatian,980.5319306,5.0,994.8486908,19.0
21637,Meeniyan,986.5302183,6.0,1027.281521,840.0
21638,Meering West,1052.128314,9.0,1056.887034,12.0
21639,Meerlieu,952.8856647,4.0,1037.256588,90.0
21640,Melbourne,1075.830416,10.0,787.8671559,54941.0
21641,Melbourne Airport,1052.591701,9.0,987.8398977,64.0
21642,Melton (Vic.),844.828288,1.0,909.0868143,7953.0
21643,Melton South,855.6346589,1.0,914.979479,11362.0
21644,Melton West,899.8314071,2.0,986.6355623,8784.0
21645,Melville Forest,1071.650797,10.0,1084.666117,63.0
21646,Melwood,1000.384827,6.0,1054.614591,17.0
21647,Mena Park,942.0562445,3.0,951.1630263,32.0
21648,Mentone,1072.274306,10.0,1016.256633,13197.0
21649,Menzies Creek,1070.161741,9.0,1109.199353,966.0
21650,Mepunga,1019.141618,7.0,1083.722347,36.0
21651,Mepunga East,1019.141618,7.0,1083.722347,73.0
21652,Mepunga West,1019.141618,7.0,1083.722347,83.0
21653,Merbein,875.6761508,1.0,931.909281,2770.0
21654,Merbein South,930.1086078,3.0,1024.52978,407.0
21655,Merbein West,930.1086078,3.0,1024.52978,223.0
21656,Meredith,979.1934736,5.0,1030.01783,821.0
21657,Meringur,949.5345445,3.0,998.5730213,70.0
21658,Merino,897.6915282,2.0,971.766208,249.0
21659,Mernda,1009.181549,7.0,1047.523591,23369.0
21660,Merriang,992.6540004,6.0,1050.320799,182.0
21661,Merriang South,992.6540004,6.0,1050.320799,43.0
21662,Merricks,1124.255027,10.0,1120.186307,184.0
21663,Merricks Beach,1083.652532,10.0,1029.715955,157.0
21664,Merricks North,1118.21442,10.0,1087.216375,423.0
21665,Merrigum,870.8110034,1.0,932.6177089,679.0
21667,Merrijig (Mansfield - Vic.),1056.298425,9.0,1052.099755,721.0
21668,Merrimu,1009.702359,7.0,1106.913999,397.0
21669,Merrinee,923.2285157,2.0,975.1020744,42.0
21670,Merton,985.8184118,5.0,1031.774719,216.0
21671,Metcalfe,1024.321446,8.0,1067.963087,190.0
21672,Metcalfe East,1024.321446,8.0,1067.963087,25.0
21673,Metung,997.5252341,6.0,1015.557349,1899.0
21674,Mia Mia (Vic.),947.9214406,3.0,1007.481806,213.0
21675,Mickleham,992.425036,6.0,1059.537253,17452.0
21676,Middle Creek,940.2268284,3.0,1000.508566,22.0
21677,Middle Park (Vic.),1147.384813,10.0,1050.703501,4000.0
21678,Middle Tarwin,1044.224141,9.0,1099.17114,91.0
21679,Miepoll,963.0486848,4.0,1039.412219,223.0
21680,Miga Lake,1050.14103,9.0,1091.790313,33.0
21681,Milawa,1020.199211,7.0,1066.424765,588.0
21682,Mildura,908.911649,2.0,922.846977,34565.0
21683,Mill Park,985.4693773,5.0,1009.890711,28712.0
21684,Millbrook (Vic.),999.2022663,6.0,1067.06593,180.0
21685,Millgrove,888.8856489,1.0,948.0982614,1666.0
21686,Milloo,1039.580397,8.0,1054.0683,37.0
21687,Milltown,952.2816475,4.0,1022.781518,46.0
21688,Milnes Bridge,982.4272404,5.0,996.2740694,31.0
21689,Mincha,1006.711888,7.0,1005.659969,62.0
21690,Mincha West,971.4067346,5.0,954.0682654,16.0
21691,Miners Rest,992.6093173,6.0,1058.138865,3829.0
21692,Mingay,1066.168506,9.0,1037.297401,44.0
21693,Minhamite,993.2083304,6.0,1063.089454,106.0
21694,Minimay,1077.142587,10.0,1088.804389,64.0
21695,Mininera,1027.183642,8.0,1037.811314,51.0
21696,Minjah,1041.921028,9.0,1062.534377,65.0
21697,Minmindie,1038.270105,8.0,1065.749245,13.0
21698,Minyip,906.8899783,2.0,938.529514,525.0
21701,Miram,1062.671402,9.0,1089.834193,36.0
21702,Mirboo,999.0585418,6.0,1035.781895,334.0
21703,Mirboo North,955.3597063,4.0,996.5083671,2263.0
21705,Mirranatwa,1027.699226,8.0,1034.854462,31.0
21706,Mitcham (Vic.),1074.610245,10.0,1028.123199,16795.0
21707,Mitchell Park (Vic.),909.2502912,2.0,960.9407879,887.0
21708,Mitchellstown,941.2736129,3.0,979.2878392,71.0
21709,Mitiamo,968.4349562,4.0,1012.611456,116.0
21710,Mitre,1014.441485,7.0,1040.580842,66.0
21711,Mitta Mitta,957.3470826,4.0,974.3487185,171.0
21712,Mittyack,976.4560569,5.0,1016.462543,12.0
21713,Mockinya,1032.054432,8.0,1051.520487,30.0
21714,Modella,1006.467169,7.0,1089.893439,169.0
21715,Modewarre,1044.070158,9.0,1096.548759,277.0
21716,Moe,824.9502583,1.0,852.5428775,9375.0
21717,Moe South,1005.116096,7.0,1076.203025,529.0
21718,Moggs Creek,1110.42378,10.0,1086.63501,120.0
21719,Moglonemby,963.0486848,4.0,1039.412219,28.0
21720,Mokepilly,984.6393558,5.0,1010.812498,6.0
21721,Molesworth (Vic.),1036.216478,8.0,1011.732454,91.0
21722,Moliagul,835.2426976,1.0,928.8287787,80.0
21723,Molka,976.0844437,5.0,1008.468836,34.0
21724,Mollongghip,1024.620353,8.0,1038.934225,105.0
21725,Mologa,967.2848551,4.0,1010.982609,20.0
21726,Molyullah,1027.403241,8.0,1079.871713,160.0
21727,Monbulk,1011.461991,7.0,1042.509619,3651.0
21728,Monegeetta,1042.34985,9.0,1096.04558,207.0
21729,Mongans Bridge,1020.754975,7.0,1077.764443,49.0
21731,Monomeith,993.6029914,6.0,1078.213518,69.0
21732,Mont Albert,1123.309807,10.0,1047.805526,4948.0
21733,Mont Albert North,1116.285438,10.0,1064.481315,5609.0
21734,Montgomery,1006.026521,7.0,1081.735446,65.0
21735,Montmorency,1072.212811,10.0,1058.035668,9250.0
21736,Montrose (Vic.),1033.696799,8.0,1080.198183,6900.0
21737,Moolap,964.2797404,4.0,1020.392769,1825.0
21738,Moolerr,974.8270599,5.0,1049.889628,23.0
21739,Moolort,945.4674974,3.0,1021.290631,44.0
21740,Moonambel,939.2821359,3.0,961.9869713,185.0
21741,Moondarra,940.7706423,3.0,950.0498547,49.0
21742,Moonee Ponds,1096.948468,10.0,997.7834097,16224.0
21743,Moonlight Flat (Central Goldfields - Vic.),899.0302299,2.0,1015.029213,85.0
21744,Moonlight Flat (Mount Alexander - Vic.),1025.10921,8.0,1025.980185,81.0
21745,Moora (Vic.),995.5959563,6.0,1027.890716,32.0
21746,Moorabbin,1067.739244,9.0,1027.068836,6287.0
21748,Moorabool,964.9015533,4.0,1006.924453,94.0
21749,Mooralla,1081.041105,10.0,1093.107806,79.0
21750,Moorilim,978.1741216,5.0,1016.167991,25.0
21751,Moormbool West,941.2736129,3.0,979.2878392,43.0
21753,Moorngag,980.0060871,5.0,1031.743291,75.0
21754,Moorooduc,1073.190133,10.0,1124.441622,1004.0
21755,Mooroolbark,1009.408169,7.0,1044.613694,23059.0
21756,Mooroopna,873.0886704,1.0,913.6875248,8312.0
21757,Mooroopna North,991.3153573,6.0,1012.545625,144.0
21758,Mooroopna North West,985.2874477,5.0,1047.168501,67.0
21759,Moranding,1046.479974,9.0,1105.041303,193.0
21760,Mordialloc,1071.530558,10.0,1032.326441,8886.0
21761,Morgiana,1021.633292,7.0,1066.019871,29.0
21762,Moriac,1074.065327,10.0,1123.231106,852.0
21763,Mornington (Vic.),1012.282003,7.0,1013.296502,25759.0
21765,Morrisons,967.7923611,4.0,1009.2573,118.0
21767,Mortlake (Vic.),913.6018307,2.0,961.5929943,1477.0
21768,Morton Plains,1022.670255,8.0,1028.167846,10.0
21769,Morwell,819.8212138,1.0,858.5250635,14389.0
21770,Mossiface,966.1337048,4.0,1031.787955,138.0
21771,Mount Alfred,989.843679,6.0,1006.044186,39.0
21772,Mount Beauty,952.9596614,4.0,953.1649513,910.0
21773,Mount Beckworth,931.653794,3.0,1001.710799,15.0
21774,Mount Best,1003.307774,6.0,1015.124123,46.0
21775,Mount Bolton,1020.279655,7.0,1052.652141,29.0
21776,Mount Bruno,995.1151808,6.0,1044.36576,47.0
21777,Mount Buffalo,1005.323809,7.0,999.534319,5.0
21778,Mount Buller,1030.612879,8.0,896.1711746,333.0
21779,Mount Burnett,1032.703455,8.0,1097.870132,180.0
21780,Mount Bute,1066.168506,9.0,1037.297401,61.0
21781,Mount Camel,941.885406,3.0,982.0237849,136.0
21782,Mount Cameron,897.9701963,2.0,955.1780043,15.0
21783,Mount Clear,975.2093212,5.0,963.7650776,3671.0
21784,Mount Cole,956.6714401,4.0,995.1613163,21.0
21785,Mount Cole Creek,956.6714401,4.0,995.1613163,10.0
21786,Mount Cottrell,938.2865244,3.0,980.7241994,496.0
21787,Mount Dandenong,1074.522842,10.0,1087.142586,1271.0
21788,Mount Doran,939.7121326,3.0,997.9771331,118.0
21789,Mount Dryden,984.6393558,5.0,1010.812498,8.0
21790,Mount Duneed,1056.512559,9.0,1077.176469,6182.0
21791,Mount Eccles,986.7331454,6.0,1047.466493,139.0
21792,Mount Egerton,1015.293208,7.0,1058.237673,706.0
21793,Mount Eliza,1115.329296,10.0,1129.183418,18734.0
21794,Mount Emu,942.0562445,3.0,951.1630263,28.0
21795,Mount Evelyn,1014.027927,7.0,1074.941341,9799.0
21796,Mount Franklin,1035.428566,8.0,1039.024562,99.0
21797,Mount Glasgow,897.9701963,2.0,955.1780043,92.0
21798,Mount Helen,1038.685847,8.0,1050.28406,3011.0
21799,Mount Hooghly,859.7790805,1.0,941.0192325,18.0
21800,Mount Lonarch,940.2268284,3.0,1000.508566,44.0
21801,Mount Macedon,1131.341289,10.0,1128.431061,1450.0
21802,Mount Major,1050.960427,9.0,1039.644959,10.0
21803,Mount Martha,1068.267978,9.0,1090.10967,19846.0
21804,Mount Mercer,915.5943907,2.0,1006.538651,94.0
21805,Mount Moriac,1051.389724,9.0,1112.435555,251.0
21806,Mount Napier,1063.490518,9.0,1081.14458,16.0
21807,Mount Pleasant (Vic.),931.2140964,3.0,904.5339829,2225.0
21808,Mount Prospect,992.1116024,6.0,1026.261342,41.0
21809,Mount Richmond,988.1004861,6.0,1038.475097,42.0
21810,Mount Rowan,998.2399407,6.0,1057.819764,295.0
21813,Mount Taylor,1002.645026,6.0,1058.661428,330.0
21814,Mount Toolebewong,1037.627221,8.0,1078.036753,119.0
21815,Mount Wallace,988.6115437,6.0,1054.070583,117.0
21816,Mount Waverley,1091.503202,10.0,1046.288553,35340.0
21817,Mountain Bay,963.4568107,4.0,998.439645,54.0
21818,Mountain View (Vic.),998.7445149,6.0,1053.532751,85.0
21819,Moutajup,1042.467435,9.0,1055.026392,108.0
21820,Moyhu,942.5406377,3.0,1027.751992,437.0
21821,Moyreisk,951.5827242,4.0,990.6541266,31.0
21822,Moyston,976.4195067,5.0,1021.198051,403.0
21823,Muckatah,973.0580001,5.0,1040.855064,170.0
21824,Muckleford,1015.434027,7.0,1074.213548,426.0
21825,Muckleford South,1005.269024,7.0,1013.730625,33.0
21826,Mudgegonga,1019.819988,7.0,1081.201389,184.0
21827,Mulgrave (Vic.),1042.856354,9.0,1036.171126,19889.0
21828,Mumbannar,977.9275336,5.0,999.6177054,100.0
21829,Mundoona,942.4784663,3.0,1032.080951,138.0
21830,Munro,980.142703,5.0,1011.129737,167.0
21831,Muntham,998.7156583,6.0,1061.387897,29.0
21832,Murchison (Vic.),911.6005751,2.0,946.2551262,884.0
21833,Murchison East,933.6624651,3.0,960.0664143,140.0
21834,Murchison North,979.8279912,5.0,1022.261464,185.0
21835,Murgheboluc,1020.75406,7.0,1085.125235,132.0
21836,Murmungee,1005.386053,7.0,1047.832196,69.0
21837,Murnungin,980.5319306,5.0,994.8486908,14.0
21838,Murphys Creek (Vic.),918.9780837,2.0,951.4877961,46.0
21839,Murra Warra,1039.65074,8.0,1072.078466,63.0
21840,Murrabit,913.310179,2.0,997.4215721,230.0
21841,Murrabit West,913.310179,2.0,997.4215721,41.0
21842,Murrawee,980.4131679,5.0,1075.023258,126.0
21843,Murray-sunset,949.5345445,3.0,998.5730213,8.0
21844,Murraydale,938.5523061,3.0,1021.574509,105.0
21845,Murrayville,937.1126247,3.0,983.2419314,278.0
21846,Murrindal,935.0248148,3.0,945.2070784,8.0
21847,Murrindindi,1036.216478,8.0,1011.732454,114.0
21848,Murroon,1030.476749,8.0,1047.761655,95.0
21849,Murrumbeena,1096.314947,10.0,1016.658948,9996.0
21850,Murtoa,905.5010964,2.0,945.061435,897.0
21851,Musk,1001.578064,6.0,1005.146907,177.0
21852,Musk Vale,989.3745011,6.0,993.5180661,170.0
21853,Muskerry,992.5391261,6.0,1034.643935,59.0
21854,Myall (Buloke - Vic.),1044.778694,9.0,1025.964769,17.0
21855,Myall (Gannawarra - Vic.),950.992623,3.0,1017.101552,98.0
21856,Myamyn,952.2816475,4.0,1022.781518,64.0
21857,Myers Flat,956.4921175,4.0,1024.39037,545.0
21858,Myola (Vic.),992.5391261,6.0,1034.643935,7.0
21859,Myrniong,1027.557526,8.0,1077.687174,387.0
21860,Myrrhee,1005.353617,7.0,992.3480012,168.0
21861,Myrtle Creek (Vic.),1009.00219,7.0,1139.457315,68.0
21862,Myrtlebank,999.169788,6.0,1072.755247,126.0
21863,Myrtleford,933.8156326,3.0,967.0855489,3285.0
21864,Mysia,1038.270105,8.0,1065.749245,26.0
21865,Mystic Park,940.7632685,3.0,1027.753253,212.0
21866,Mywee,960.4593167,4.0,1020.734544,20.0
21867,Nagambie,931.6554778,3.0,969.5460569,2254.0
21868,Nalangil,950.9962831,3.0,1078.855048,72.0
21869,Nalinga,1050.960427,9.0,1039.644959,22.0
21870,Nambrok,1005.806375,7.0,1064.393414,280.0
21871,Nandaly,1044.778694,9.0,1025.964769,30.0
21872,Nangana,1043.068768,9.0,1086.260981,54.0
21873,Nangeela,1033.603464,8.0,1070.202629,17.0
21874,Nangiloc,926.2537342,2.0,961.3094264,153.0
21875,Nanneella,996.9185439,6.0,1069.133998,425.0
21877,Napoleons,1008.41451,7.0,1064.437849,555.0
21878,Nar Nar Goon,961.8437766,4.0,1020.066543,1023.0
21879,Nar Nar Goon North,1037.410835,8.0,1106.383225,819.0
21880,Narbethong,1004.55121,7.0,1054.800179,201.0
21881,Nareeb,994.4370732,6.0,1020.153494,48.0
21882,Nareen,1088.846283,10.0,1110.440233,79.0
21883,Nareewillock,988.2024557,6.0,1046.221202,24.0
21884,Nariel Valley,1019.63304,7.0,1077.173001,87.0
21885,Naring,980.531918,5.0,1077.51205,122.0
21886,Naringal,1005.186422,7.0,1056.640197,124.0
21887,Naringal East,1005.186422,7.0,1056.640197,96.0
21888,Naroghid,1016.327267,7.0,1075.183387,66.0
21889,Narracan,979.8490923,5.0,1035.091169,262.0
21890,Narraport,1022.670255,8.0,1028.167846,50.0
21891,Narrapumelap South,1061.017785,9.0,1029.696733,31.0
21892,Narrawong,1022.254438,8.0,1076.348475,462.0
21893,Narre Warren,962.4349565,4.0,1002.787,27689.0
21894,Narre Warren East,1082.564401,10.0,1122.191447,434.0
21895,Narre Warren North,1061.174827,9.0,1141.635048,8033.0
21896,Narre Warren South,992.8708931,6.0,1064.245224,30909.0
21897,Narrung (Vic.),969.1444333,4.0,976.764019,24.0
21898,Nathalia,936.1644158,3.0,966.7111734,1982.0
21899,Natimuk,982.9313172,5.0,976.0305215,548.0
21900,Natte Yallock,938.0367066,3.0,969.281783,89.0
21901,Natya,953.6025316,4.0,962.0012787,40.0
21902,Navarre,947.2123403,3.0,1007.541547,99.0
21903,Navigators,1046.466334,9.0,1116.033417,276.0
21904,Nayook,967.9170041,4.0,1005.606571,70.0
21905,Neds Corner,949.5345445,3.0,998.5730213,3.0
21906,Neereman,994.9062549,6.0,1037.396972,23.0
21907,Neerim,967.9170041,4.0,1005.606571,218.0
21908,Neerim East,993.4510706,6.0,1040.580901,196.0
21909,Neerim Junction,967.9170041,4.0,1005.606571,139.0
21910,Neerim North,993.4510706,6.0,1040.580901,41.0
21911,Neerim South,980.6350115,5.0,1024.708829,1599.0
21912,Neilborough,910.3677522,2.0,1009.043712,379.0
21914,Nelson (Vic.),977.9275336,5.0,999.6177054,191.0
21915,Nerrena,1044.127899,9.0,1093.545327,238.0
21916,Nerrin Nerrin,1025.659306,8.0,1037.578335,48.0
21917,Nerrina,1075.83919,10.0,1093.769293,970.0
21918,Nerring,992.5751419,6.0,1073.62056,14.0
21919,Netherby (Vic.),1022.301872,8.0,1024.413684,111.0
21920,Neuarpurr,1077.142587,10.0,1088.804389,56.0
21921,New Gisborne,1068.180924,9.0,1092.813929,2509.0
21922,Newborough,891.8474502,2.0,928.5970346,6886.0
21923,Newbridge (Vic.),959.4996211,4.0,1012.452637,171.0
21924,Newbury,1029.419779,8.0,1054.755422,84.0
21925,Newcomb,901.1730373,2.0,899.7475552,4704.0
